Name,Website,Office,State,Campaign Facebook,Campaign Twitter,Personal Facebook,Personal Twitter,Email address,Direct Mail
Robert M. Williams (Pennsylvania congressional candidate),https://williamsfor15.com/,U.S. House,Pennsylvania,,https://www.twitter.com/williamsfor15,https://www.facebook.com/Williamsfor15,,williamsfor15@gmail.com,mailto:williamsfor15@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Todd Rowley,https://www.toddrowleyforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/ToddRowleyPA13/,https://www.twitter.com/ToddRowleyPA13,,,,
William Marx,https://www.billmarxforcongress.org/,U.S. House,Pennsylvania,https://www.facebook.com/BillMarxforCongress/,https://www.twitter.com/BillforPA14,https://www.facebook.com/Bill.A.Marx3,,,
Matt Cartwright,http://www.cartwrightcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/cartwrightpa/,https://www.twitter.com/cartwrightpa,https://www.facebook.com/CongressmanMattCartwright,https://www.twitter.com/RepCartwright,info@cartwrightforcongress.com,mailto:info@cartwrightforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Lee Griffin,https://www.leegriffinforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/LeeGriffinForCongress/,,,,,
Sarah Hammond,https://www.sarahforus.com,U.S. House,Pennsylvania,https://www.facebook.com/SarahforUs/,https://www.twitter.com/sarahforus,https://www.facebook.com/sarah.hammond.752,,info@sarahforus.com,mailto:info@sarahforus.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Gary Wegman,http://garywegmanforcongress.com/,U.S. House,Pennsylvania,http://www.facebook.com/garywegmanforcongress,https://www.twitter.com/DrGaryWegman,,,,
Madeleine Dean,https://www.mad4pa.com,U.S. House,Pennsylvania,https://www.facebook.com/Mad4PA/,https://www.twitter.com/MadeleineDean,https://www.facebook.com/madeleine.dean.37,https://www.twitter.com/RepDean,info@mad4pa.com,mailto:info@mad4pa.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Michael Doyle (Pennsylvania Congress),http://mikedoyleforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/Mike-Doyle-For-Congress-158431724174341/,https://www.twitter.com/rep_doyle,https://www.facebook.com/usrepmikedoyle/,https://www.twitter.com/USRepMikeDoyle,,
Eugene DePasquale,https://eugeneforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/DePasqualePA,https://www.twitter.com/DePasqualePA,https://www.facebook.com/eugene.depasquale.3,,info@eugeneforcongress.com,mailto:info@eugeneforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
John Sarbanes,https://www.johnsarbanes.com/,U.S. House,Maryland,http://www.facebook.com/JSarbanes,https://www.twitter.com/JohnSarbanes,https://www.facebook.com/RepSarbanes,https://www.twitter.com/RepSarbanes,john@johnsarbanes.com,mailto:john@johnsarbanes.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Dutch Ruppersberger,https://www.dutchforcongress.com/,U.S. House,Maryland,http://www.facebook.com/DutchForCongress,https://www.twitter.com/GoDutchForMD,https://www.facebook.com/RepDutchRuppersberger,https://www.twitter.com/Call_Me_Dutch,godutch@dutchforcongress.com,mailto:godutch@dutchforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Chrissy Houlahan,http://www.chrissyhoulahanforcongress.com,U.S. House,Pennsylvania,https://www.facebook.com/HoulahanForPA/,https://www.twitter.com/houlahanforpa,https://www.facebook.com/RepChrissyHoulahan/,https://www.twitter.com/rephoulahan,,
Susan Wild,https://wildforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/wildforcongress/,https://www.twitter.com/wildforcongress,https://www.facebook.com/SuzyEsq,https://www.twitter.com/RepSusanWild,info@wildforcongress.com,mailto:info@wildforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Jim Kennedy (Florida),http://www.kennedyforflorida.com,U.S. House,Florida,https://www.facebook.com/kennedyforflorida/,https://www.twitter.com/JK4Florida,,,info@kennedyforflorida.com,mailto:info@kennedyforflorida.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Christina Finello,https://www.finelloforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/FinelloForCongress/,https://www.twitter.com/FinelloForPA,https://www.facebook.com/christina.finello,,info@finelloforcongress.com,mailto:info@finelloforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kimberly Walker,http://kimberlyforcongress.com/,U.S. House,Florida,http://www.facebook.com/kimberlywalkerforcongress,https://www.twitter.com/kw4congress,,,,
Dana Cottrell,https://dana2020.com/,U.S. House,Florida,https://www.facebook.com/danacottrellforcongress/,https://www.twitter.com/DanaforCongress,https://www.facebook.com/dana.cottrell1,,danacottrellforcongress@gmail.com,mailto:danacottrellforcongress@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Phil Ehr,https://www.ehrforcongress.com/,U.S. House,Florida,https://www.facebook.com/PhilEhrFlorida/,https://www.twitter.com/PhilEhr,https://www.facebook.com/phil.ehr,,,
Kojo Asamoa-Caesar,https://kojoforcongress.com/,U.S. House,Oklahoma,https://www.facebook.com/kojoforcongress,https://www.twitter.com/kojoforcongress,,,,
Mary Gay Scanlon,https://www.scanlonforcongress.com/,U.S. House,Pennsylvania,https://www.facebook.com/scanlonforcongress/,https://www.twitter.com/marygayscanlon,https://www.facebook.com/RepMGS/,https://www.twitter.com/repmgs,info@scanlonforcongress.com,mailto:info@scanlonforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Dwight Evans,https://www.dwightevans.com/,U.S. House,Pennsylvania,https://www.facebook.com/DwightEvansPA/,https://www.twitter.com/DwightEvansPA,https://www.facebook.com/RepDwightEvans/,https://www.twitter.com/RepDwightEvans,info@dwightevans.com,mailto:info@dwightevans.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Donna Deegan,https://donnadeeganforcongress.com/,U.S. House,Florida,https://www.facebook.com/donnadeeganforcongress/,https://www.twitter.com/DonnaDeegan,https://www.facebook.com/donna.deegan,,,
Darren Soto,https://www.darrensoto.com,U.S. House,Florida,http://www.facebook.com/DarrenSotoFlorida,,https://www.facebook.com/sendarrensoto?ref=br_rs,https://www.twitter.com/DarrenSoto,,
Stephanie Murphy,http://www.stephaniemurphyforcongress.com,U.S. House,Florida,https://www.facebook.com/SMurphyCongress/,https://www.twitter.com/SMurphyCongress,https://www.facebook.com/RepStephMurphy/,https://www.twitter.com/RepStephMurphy,info@StephanieMurphyforCongress.com,mailto:info@StephanieMurphyforCongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Danyell Lanier,http://www.danyellforcongress.com/,U.S. House,Oklahoma,https://www.facebook.com/danyellforcongress/,https://www.twitter.com/danyell_lanier,https://www.facebook.com/danyella.white.1,,,
Brendan Boyle,http://voteboyle.com/,U.S. House,Pennsylvania,https://www.facebook.com/brendan.boyle.7165/,https://www.twitter.com/RepBrendanBoyle,https://www.facebook.com/CongressmanBoyle/,https://www.twitter.com/CongBoyle,brendan@voteboyle.com,mailto:brendan@voteboyle.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Lulu Seikaly,https://lulufortexas.com/,U.S. House,Texas,https://www.facebook.com/LuluForTexas,https://www.twitter.com/LuluForTexas,https://www.facebook.com/lseikaly,,info@lulufortexas.com,mailto:info@lulufortexas.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Sean McCaffity,https://www.seanmccaffity.com/,U.S. House,Texas,https://www.facebook.com/seanmccaffitytx,https://www.twitter.com/seanmccaffity,https://www.facebook.com/sean.mccaffity,https://www.twitter.com/sean_mccaffity,,
Sima Ladjevardian,https://simafortx.com/,U.S. House,Texas,https://www.facebook.com/SimaforTX,https://www.twitter.com/SimaforTX,https://www.facebook.com/sima.ladjevardian,,info@simafortx.com,mailto:info@simafortx.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Elisa Cardnell,https://www.elisacardnell.com/,U.S. House,Texas,https://www.facebook.com/cardnellforcongress/,https://www.twitter.com/ElisaCardnell,https://www.facebook.com/elisacardnell,,,
Carolyn Salter,https://www.salterforcongress.com/,U.S. House,Texas,https://www.facebook.com/salterforcongress/,https://www.twitter.com/SalterforTexas,,,,
Rashad Lewis,https://www.lewis4congress.com/,U.S. House,Texas,https://www.facebook.com/LewisforCongress36th/,https://www.twitter.com/RLewis4Congress,,,,
Hank Gilbert,http://hankfortexas.com/,U.S. House,Texas,https://www.facebook.com/Hank4Texas/,https://www.twitter.com/Hank4Texas,https://www.facebook.com/hank.gilbert.127,,campaign@hankfortexas.com,mailto:campaign@hankfortexas.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Russell Foster,https://foster4texas.com/,U.S. House,Texas,https://www.facebook.com/Foster4Texas/,https://www.twitter.com/RussellFosterTX,https://www.facebook.com/RussellFosterTX,,,
Lloyd Doggett,http://www.votedoggett.com/,U.S. House,Texas,http://www.facebook.com/LloydDoggettTX,https://www.twitter.com/LloydDoggettTX,https://www.facebook.com/RepLloydDoggett/,https://www.twitter.com/RepLloydDoggett,info@votedoggett.com,mailto:info@votedoggett.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Filemon Vela (Texas U.S. representative),http://www.filemonvelaforcongress.com/,U.S. House,Texas,https://www.facebook.com/FilemonVelaForCongress/,https://www.twitter.com/FilemonVela,https://www.facebook.com/UsCongressmanFilemonVela/,https://www.twitter.com/RepFilemonVela,hello@filemonvelaforcongress.com,mailto:hello@filemonvelaforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Colin Allred,http://www.colinallred.com,U.S. House,Texas,https://www.facebook.com/ColinAllredTX/,https://www.twitter.com/ColinAllredTX,https://www.facebook.com/RepColinAllred/,https://www.twitter.com/RepColinAllred,info@colinallred.com,mailto:info@colinallred.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Zach Raknerud,https://www.zachfornorthdakota.com/,U.S. House,North Dakota,https://www.facebook.com/ZR4Minot/,https://www.twitter.com/ZachforND,,,,
Donna Imam,https://www.votefordonna.com/,U.S. House,Texas,https://www.facebook.com/donnaimamTX/,https://www.twitter.com/donnaimamtx,https://www.facebook.com/donnaimam,,donna@votefordonna.com,mailto:donna@votefordonna.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Christine Eady Mann,https://www.christine4congress.com/,U.S. House,Texas,https://www.facebook.com/Christine4Congress/,https://www.twitter.com/DrChristineMann,https://www.facebook.com/christine.mann.750,,contact@christine4congress.com,mailto:contact@christine4congress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Marc Veasey,https://marcveasey.com/,U.S. House,Texas,http://www.facebook.com/MarcVeasey,https://www.twitter.com/MarcVeasey,https://www.facebook.com/CongressmanMarcVeasey/,https://www.twitter.com/RepVeasey,,
Jon Mark Hogg,https://www.jonmarkhogg.com/,U.S. House,Texas,https://www.facebook.com/HoggForCongress/,https://www.twitter.com/jonmarkhogg,https://www.facebook.com/jonmark.hogg,,,
Dorothy Benford,,U.S. House,Mississippi,,,,,,
Henry Cuellar,http://www.henrycuellar.com/,U.S. House,Texas,http://www.facebook.com/Re-Elect-Congressman-Henry-Cuellar-248922701788783,https://www.twitter.com/CuellarCampaign,https://www.facebook.com/repcuellar/,https://www.twitter.com/RepCuellar,info@henrycuellar.com,mailto:info@henrycuellar.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Scott Huffman,https://www.scotthuffman.com/,U.S. House,North Carolina,https://www.facebook.com/HuffmanForNC,https://www.twitter.com/HuffmanForNC,https://www.facebook.com/scooty2,,info@scotthuffman.com,mailto:info@scotthuffman.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Josh Hicks (Kentucky),https://www.joshhicksforcongress.com/,U.S. House,Kentucky,https://www.facebook.com/JoshHicksKY/,https://www.twitter.com/joshhicksky,,,,
Sylvia Garcia,http://sylviaforcongress.com/?fbclid=IwAR2mYatTWIHc_BDcjgspDLwewL1mnVLkvhfzr3YcQ_EUCSqXuDQFAvlsaao,U.S. House,Texas,https://www.facebook.com/SylviaRGarcia/,https://www.twitter.com/LaCongresista,https://www.facebook.com/RepSylviaGarcia/,https://www.twitter.com/RepSylviaGarcia,info@sylviaforcongress.com,mailto:info@sylviaforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Patricia Timmons-Goodson,https://www.timmonsgoodsonforcongress.com,U.S. House,North Carolina,https://www.facebook.com/TimmonsGoodson4Congress/?ref=br_rs,https://www.twitter.com/TimmonsGoodson,,,info@timmonsgoodsonforcongress.com,mailto:info@timmonsgoodsonforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Celeste Williams,https://www.celestewilliamsforarkansas.com/,U.S. House,Arkansas,https://www.facebook.com/CelesteWilliams4AR/,https://www.twitter.com/CelesteforAR,,,celeste@celestewilliamsforarkansas.com,mailto:celeste@celestewilliamsforarkansas.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
"Morris ""Moe"" Davis",http://moedavisforcongress.com/,U.S. House,North Carolina,https://www.facebook.com/MoeDavisForCongress,https://www.twitter.com/MoeNc11,,https://www.twitter.com/ColMorrisDavis,,
David Parker (North Carolina),,U.S. House,North Carolina,,,https://www.facebook.com/davidlkn,,,
William Hanson (Arkansas),https://williamhansonforcongress.com/,U.S. House,Arkansas,https://www.facebook.com/WIlliamHansonForCongress/,https://www.twitter.com/WilliamHansonAR,,,,
Eddie Bernice Johnson,http://www.ebjcampaign.com/index.htm,U.S. House,Texas,https://www.facebook.com/CongresswomanEBJtx30/,,https://www.facebook.com/eddie.johnson.14289210,https://www.twitter.com/RepEBJ,ebj@ebjcampaign.com,mailto:ebj@ebjcampaign.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
